code,pos,info_length,book,chapter,verse,word_index
A-GPM-S,Adjective,4,MAT,20,8,77
CONJ,Conjunction,0,MAT,20,9,2
V-2AAP-NPM,Verb,7,MAT,20,9,5
T-NPM,Article,3,MAT,20,9,8
PREP,Preposition,0,MAT,20,9,11
T-ASF,Article,3,MAT,20,9,14
A-ASF,Adjective,3,MAT,20,9,17
N-ASF,Noun,3,MAT,20,9,20
V-2AAI-3P,Verb,6,MAT,20,9,23
PREP,Preposition,0,MAT,20,9,26
N-ASN,Noun,3,MAT,20,9,29
V-2AAP-NPM,Verb,7,MAT,20,10,2
CONJ,Conjunction,0,MAT,20,10,5
T-NPM,Article,3,MAT,20,10,8
A-NPM-S,Adjective,4,MAT,20,10,11
V-AAI-3P,Verb,5,MAT,20,10,14
CONJ,Conjunction,0,MAT,20,10,17
A-APN-C,Adjective,4,MAT,20,10,20
V-FDI-3P,Verb,5,MAT,20,10,23
CONJ,Conjunction,0,MAT,20,10,26
V-2AAI-3P,Verb,6,MAT,20,10,29
CONJ,Conjunction,0,MAT,20,10,32
P-NPM,Personal Pronoun,3,MAT,20,10,35
PREP,Preposition,0,MAT,20,10,38
N-ASN,Noun,3,MAT,20,10,41
V-2AAP-NPM,Verb,7,MAT,20,11,2
CONJ,Conjunction,0,MAT,20,11,5
V-IAI-3P,Verb,5,MAT,20,11,8
PREP,Preposition,0,MAT,20,11,11
T-GSM,Article,3,MAT,20,11,14
N-GSM,Noun,3,MAT,20,11,17
V-PAP-NPM,Verb,6,MAT,20,12,2
CONJ,Conjunction,0,MAT,20,12,5
D-NPM,Demonstrative Pronoun,3,MAT,20,12,8
T-NPM,Article,3,MAT,20,12,11
A-NPM-S,Adjective,4,MAT,20,12,14
A-ASF,Adjective,3,MAT,20,12,17
N-ASF,Noun,3,MAT,20,12,20
V-AAI-3P,Verb,5,MAT,20,12,23
CONJ,Conjunction,0,MAT,20,12,26
A-APM,Adjective,3,MAT,20,12,29
P-1DP,Personal Pronoun,3,MAT,20,12,32
P-APM,Personal Pronoun,3,MAT,20,12,35
V-AAI-2S,Verb,5,MAT,20,12,38
T-DPM,Article,3,MAT,20,12,41
V-AAP-DPM,Verb,6,MAT,20,12,44
T-ASN,Article,3,MAT,20,12,47
N-ASN,Noun,3,MAT,20,12,50
T-GSF,Article,3,MAT,20,12,53
N-GSF,Noun,3,MAT,20,12,56
CONJ,Conjunction,0,MAT,20,12,59
T-ASM,Article,3,MAT,20,12,62
N-ASM,Noun,3,MAT,20,12,65
T-NSM,Article,3,MAT,20,13,2
CONJ,Conjunction,0,MAT,20,13,5
V-AOP-NSM,Verb,6,MAT,20,13,8
V-2AAI-3S,Verb,6,MAT,20,13,11
A-DSM,Adjective,3,MAT,20,13,14
P-GPM,Personal Pronoun,3,MAT,20,13,17
N-VSM,Noun,3,MAT,20,13,20
PRT-N,Particle,1,MAT,20,13,23
V-PAI-1S,Verb,5,MAT,20,13,26
P-2AS,Personal Pronoun,3,MAT,20,13,29
PRT-I,Particle,1,MAT,20,13,32
N-GSN,Noun,3,MAT,20,13,35
V-AAI-2S,Verb,5,MAT,20,13,38
P-1DS,Personal Pronoun,3,MAT,20,13,41
V-AAM-2S,Verb,5,MAT,20,14,2
T-ASN,Article,3,MAT,20,14,5
S-2SASN,Possessive Pronoun,5,MAT,20,14,8
CONJ,Conjunction,0,MAT,20,14,11
V-PAM-2S,Verb,5,MAT,20,14,14
V-PAI-1S,Verb,5,MAT,20,14,17
CONJ,Conjunction,0,MAT,20,14,20
D-DSM,Demonstrative Pronoun,3,MAT,20,14,23
T-DSM,Article,3,MAT,20,14,26
A-DSM-S,Adjective,4,MAT,20,14,29
V-2AAN,Verb,4,MAT,20,14,32
ADV,Adverb,0,MAT,20,14,35
CONJ,Conjunction,0,MAT,20,14,38
P-2DS,Personal Pronoun,3,MAT,20,14,41
PRT,Particle,0,MAT,20,15,2
PRT-N,Particle,1,MAT,20,15,5
V-PAI-3S,Verb,5,MAT,20,15,8
P-1DS,Personal Pronoun,3,MAT,20,15,11
V-AAN,Verb,3,MAT,20,15,14
R-ASN,Relative Pronoun,3,MAT,20,15,17
V-PAI-1S,Verb,5,MAT,20,15,20
PREP,Preposition,0,MAT,20,15,23
T-DPN,Article,3,MAT,20,15,26
S-1SDPN,Possessive Pronoun,5,MAT,20,15,29
COND,Conditional Conjunction,0,MAT,20,15,32
T-NSM,Article,3,MAT,20,15,35
N-NSM,Noun,3,MAT,20,15,38
P-2GS,Personal Pronoun,3,MAT,20,15,41
A-NSM,Adjective,3,MAT,20,15,44
V-PAI-3S,Verb,5,MAT,20,15,47
CONJ,Conjunction,0,MAT,20,15,50
P-1NS,Personal Pronoun,3,MAT,20,15,53
A-NSM,Adjective,3,MAT,20,15,56
V-PAI-1S,Verb,5,MAT,20,15,59
ADV,Adverb,0,MAT,20,16,2
V-FDI-3P,Verb,5,MAT,20,16,5
T-NPM,Article,3,MAT,20,16,8
A-NPM-S,Adjective,4,MAT,20,16,11
A-NPM-S,Adjective,4,MAT,20,16,14
CONJ,Conjunction,0,MAT,20,16,17
T-NPM,Article,3,MAT,20,16,20
A-NPM-S,Adjective,4,MAT,20,16,23
A-NPM-S,Adjective,4,MAT,20,16,26
A-NPM,Adjective,3,MAT,20,16,29
CONJ,Conjunction,0,MAT,20,16,32
V-PAI-3P,Verb,5,MAT,20,16,35
A-NPM,Adjective,3,MAT,20,16,38
A-NPM,Adjective,3,MAT,20,16,41
CONJ,Conjunction,0,MAT,20,16,44
A-NPM,Adjective,3,MAT,20,16,47
CONJ,Conjunction,0,MAT,20,17,2
V-PAP-NSM,Verb,6,MAT,20,17,5
T-NSM,Article,3,MAT,20,17,8
N-NSM,Noun,3,MAT,20,17,11
PREP,Preposition,0,MAT,20,17,14
N-APN,Noun,3,MAT,20,17,17
V-2AAI-3S,Verb,6,MAT,20,17,20
T-APM,Article,3,MAT,20,17,23
A-NUI,Adjective,3,MAT,20,17,26
N-APM,Noun,3,MAT,20,17,29
PREP,Preposition,0,MAT,20,17,32
A-ASF,Adjective,3,MAT,20,17,35
PREP,Preposition,0,MAT,20,17,38
T-DSF,Article,3,MAT,20,17,41
N-DSF,Noun,3,MAT,20,17,44
CONJ,Conjunction,0,MAT,20,17,47
V-2AAI-3S,Verb,6,MAT,20,17,50
P-DPM,Personal Pronoun,3,MAT,20,17,53
V-2AMM-2S,Verb,6,MAT,20,18,2
V-PAI-1P,Verb,5,MAT,20,18,5
PREP,Preposition,0,MAT,20,18,8
N-APN,Noun,3,MAT,20,18,11
CONJ,Conjunction,0,MAT,20,18,14
T-NSM,Article,3,MAT,20,18,17
N-NSM,Noun,3,MAT,20,18,20
T-GSM,Article,3,MAT,20,18,23
N-GSM,Noun,3,MAT,20,18,26
V-FPI-3S,Verb,5,MAT,20,18,29
T-DPM,Article,3,MAT,20,18,32
N-DPM,Noun,3,MAT,20,18,35
CONJ,Conjunction,0,MAT,20,18,38
N-DPM,Noun,3,MAT,20,18,41
CONJ,Conjunction,0,MAT,20,18,44
V-FAI-3P,Verb,5,MAT,20,18,47
P-ASM,Personal Pronoun,3,MAT,20,18,50
N-DSM,Noun,3,MAT,20,18,53
CONJ,Conjunction,0,MAT,20,19,2
V-FAI-3P,Verb,5,MAT,20,19,5
P-ASM,Personal Pronoun,3,MAT,20,19,8
T-DPN,Article,3,MAT,20,19,11
N-DPN,Noun,3,MAT,20,19,14
PREP,Preposition,0,MAT,20,19,17
T-ASN,Article,3,MAT,20,19,20
V-AAN,Verb,3,MAT,20,19,23
CONJ,Conjunction,0,MAT,20,19,26
V-AAN,Verb,3,MAT,20,19,29
CONJ,Conjunction,0,MAT,20,19,32
V-AAN,Verb,3,MAT,20,19,35
CONJ,Conjunction,0,MAT,20,19,38
T-DSF,Article,3,MAT,20,19,41
A-DSF,Adjective,3,MAT,20,19,44
N-DSF,Noun,3,MAT,20,19,47
V-FMI-3S,Verb,5,MAT,20,19,50
ADV,Adverb,0,MAT,20,20,2
V-2AAI-3S,Verb,6,MAT,20,20,5
P-DSM,Personal Pronoun,3,MAT,20,20,8
T-NSF,Article,3,MAT,20,20,11
N-NSF,Noun,3,MAT,20,20,14
T-GPM,Article,3,MAT,20,20,17
N-GPM,Noun,3,MAT,20,20,20
N-GSM,Noun,3,MAT,20,20,23
PREP,Preposition,0,MAT,20,20,26
T-GPM,Article,3,MAT,20,20,29
N-GPM,Noun,3,MAT,20,20,32
P-GSF,Personal Pronoun,3,MAT,20,20,35
V-PAP-NSF,Verb,6,MAT,20,20,38
CONJ,Conjunction,0,MAT,20,20,41
V-PAP-NSF,Verb,6,MAT,20,20,44
X-ASN,Indefinite Pronoun,3,MAT,20,20,47
PREP,Preposition,0,MAT,20,20,50
P-GSM,Personal Pronoun,3,MAT,20,20,53
T-NSM,Article,3,MAT,20,21,2
CONJ,Conjunction,0,MAT,20,21,5
V-2AAI-3S,Verb,6,MAT,20,21,8
P-DSF,Personal Pronoun,3,MAT,20,21,11
I-ASN,Interrogative Pronoun,3,MAT,20,21,14
V-PAI-2S,Verb,5,MAT,20,21,17
V-PAI-3S,Verb,5,MAT,20,21,20
P-DSM,Personal Pronoun,3,MAT,20,21,23
V-2AAM-2S,Verb,6,MAT,20,21,26
CONJ,Conjunction,0,MAT,20,21,29
V-AAS-3P,Verb,5,MAT,20,21,32
D-NPM,Demonstrative Pronoun,3,MAT,20,21,35
T-NPM,Article,3,MAT,20,21,38
A-NUI,Adjective,3,MAT,20,21,41
N-NPM,Noun,3,MAT,20,21,44
P-1GS,Personal Pronoun,3,MAT,20,21,47
A-NSM,Adjective,3,MAT,20,21,50
PREP,Preposition,0,MAT,20,21,53
A-GPN,Adjective,3,MAT,20,21,56
P-2GS,Personal Pronoun,3,MAT,20,21,59
CONJ,Conjunction,0,MAT,20,21,62
A-NSM,Adjective,3,MAT,20,21,65
PREP,Preposition,0,MAT,20,21,68
A-GPN,Adjective,3,MAT,20,21,71
P-2GS,Personal Pronoun,3,MAT,20,21,74
PREP,Preposition,0,MAT,20,21,77
T-DSF,Article,3,MAT,20,21,80
N-DSF,Noun,3,MAT,20,21,83
P-2GS,Personal Pronoun,3,MAT,20,21,86
V-AOP-NSM,Verb,6,MAT,20,22,2
CONJ,Conjunction,0,MAT,20,22,5
T-NSM,Article,3,MAT,20,22,8
N-NSM,Noun,3,MAT,20,22,11
V-2AAI-3S,Verb,6,MAT,20,22,14
PRT-N,Particle,1,MAT,20,22,17
V-RAI-2P,Verb,5,MAT,20,22,20
I-ASN,Interrogative Pronoun,3,MAT,20,22,23
V-PMI-2P,Verb,5,MAT,20,22,26
V-PNI-2P,Verb,5,MAT,20,22,29
V-2AAN,Verb,4,MAT,20,22,32
T-ASN,Article,3,MAT,20,22,35
N-ASN,Noun,3,MAT,20,22,38
R-ASN,Relative Pronoun,3,MAT,20,22,41
P-1NS,Personal Pronoun,3,MAT,20,22,44
V-PAI-1S,Verb,5,MAT,20,22,47
V-PAN,Verb,3,MAT,20,22,50
PRT,Particle,0,MAT,20,22,53
T-ASN,Article,3,MAT,20,22,56
N-ASN,Noun,3,MAT,20,22,59
R-ASN,Relative Pronoun,3,MAT,20,22,62
P-1NS,Personal Pronoun,3,MAT,20,22,65
V-PPI-1S,Verb,5,MAT,20,22,68
V-APN,Verb,3,MAT,20,22,71
V-PAI-3P,Verb,5,MAT,20,22,74
P-DSM,Personal Pronoun,3,MAT,20,22,77
V-PNI-1P,Verb,5,MAT,20,22,80
CONJ,Conjunction,0,MAT,20,23,2
V-PAI-3S,Verb,5,MAT,20,23,5
P-DPM,Personal Pronoun,3,MAT,20,23,8
T-ASN,Article,3,MAT,20,23,11
PRT,Particle,0,MAT,20,23,14
N-ASN,Noun,3,MAT,20,23,17
P-1GS,Personal Pronoun,3,MAT,20,23,20
V-FDI-2P,Verb,5,MAT,20,23,23
CONJ,Conjunction,0,MAT,20,23,26
T-ASN,Article,3,MAT,20,23,29
N-ASN,Noun,3,MAT,20,23,32
R-ASN,Relative Pronoun,3,MAT,20,23,35
P-1NS,Personal Pronoun,3,MAT,20,23,38
V-PPI-1S,Verb,5,MAT,20,23,41
V-FPI-2P,Verb,5,MAT,20,23,44
T-NSN,Article,3,MAT,20,23,47
CONJ,Conjunction,0,MAT,20,23,50
V-AAN,Verb,3,MAT,20,23,53
PREP,Preposition,0,MAT,20,23,56
A-GPN,Adjective,3,MAT,20,23,59
P-1GS,Personal Pronoun,3,MAT,20,23,62
CONJ,Conjunction,0,MAT,20,23,65
PREP,Preposition,0,MAT,20,23,68
A-GPN,Adjective,3,MAT,20,23,71
P-1GS,Personal Pronoun,3,MAT,20,23,74
PRT-N,Particle,1,MAT,20,23,77
V-PAI-3S,Verb,5,MAT,20,23,80
S-1SNSN,Possessive Pronoun,5,MAT,20,23,83
V-2AAN,Verb,4,MAT,20,23,86
CONJ,Conjunction,0,MAT,20,23,89
R-DPM,Relative Pronoun,3,MAT,20,23,92
V-RPI-3S,Verb,5,MAT,20,23,95
PREP,Preposition,0,MAT,20,23,98
T-GSM,Article,3,MAT,20,23,101
N-GSM,Noun,3,MAT,20,23,104
P-1GS,Personal Pronoun,3,MAT,20,23,107
CONJ,Conjunction,0,MAT,20,24,2
V-AAP-NPM,Verb,6,MAT,20,24,5
T-NPM,Article,3,MAT,20,24,8
A-NUI,Adjective,3,MAT,20,24,11
V-AAI-3P,Verb,5,MAT,20,24,14
PREP,Preposition,0,MAT,20,24,17
T-GPM,Article,3,MAT,20,24,20
A-NUI,Adjective,3,MAT,20,24,23
N-GPM,Noun,3,MAT,20,24,26
T-NSM,Article,3,MAT,20,25,2
CONJ,Conjunction,0,MAT,20,25,5
N-NSM,Noun,3,MAT,20,25,8
V-ADP-NSM,Verb,6,MAT,20,25,11
P-APM,Personal Pronoun,3,MAT,20,25,14
V-2AAI-3S,Verb,6,MAT,20,25,17
V-RAI-2P,Verb,5,MAT,20,25,20
CONJ,Conjunction,0,MAT,20,25,23
T-NPM,Article,3,MAT,20,25,26
N-NPM,Noun,3,MAT,20,25,29
T-GPN,Article,3,MAT,20,25,32
N-GPN,Noun,3,MAT,20,25,35
V-PAI-3P,Verb,5,MAT,20,25,38
P-GPN,Personal Pronoun,3,MAT,20,25,41
CONJ,Conjunction,0,MAT,20,25,44
T-NPM,Article,3,MAT,20,25,47
A-NPM,Adjective,3,MAT,20,25,50
V-PAI-3P,Verb,5,MAT,20,25,53
P-GPN,Personal Pronoun,3,MAT,20,25,56
PRT-N,Particle,1,MAT,20,26,2
ADV,Adverb,0,MAT,20,26,5
CONJ,Conjunction,0,MAT,20,26,8
V-FDI-3S,Verb,5,MAT,20,26,11
PREP,Preposition,0,MAT,20,26,14
P-2DP,Personal Pronoun,3,MAT,20,26,17
CONJ,Conjunction,0,MAT,20,26,20
R-NSM,Relative Pronoun,3,MAT,20,26,23
COND,Conditional Conjunction,0,MAT,20,26,26
V-PAS-3S,Verb,5,MAT,20,26,29
PREP,Preposition,0,MAT,20,26,32
P-2DP,Personal Pronoun,3,MAT,20,26,35
A-NSM,Adjective,3,MAT,20,26,38
V-2ADN,Verb,4,MAT,20,26,41
V-FDI-3S,Verb,5,MAT,20,26,44
P-2GP,Personal Pronoun,3,MAT,20,26,47
N-NSM,Noun,3,MAT,20,26,50
CONJ,Conjunction,0,MAT,20,27,2
R-NSM,Relative Pronoun,3,MAT,20,27,5
COND,Conditional Conjunction,0,MAT,20,27,8
V-PAS-3S,Verb,5,MAT,20,27,11
PREP,Preposition,0,MAT,20,27,14
P-2DP,Personal Pronoun,3,MAT,20,27,17
V-PAN,Verb,3,MAT,20,27,20
A-NSM-S,Adjective,4,MAT,20,27,23
V-PAM-3S,Verb,5,MAT,20,27,26
P-2GP,Personal Pronoun,3,MAT,20,27,29
N-NSM,Noun,3,MAT,20,27,32
ADV,Adverb,0,MAT,20,28,2
T-NSM,Article,3,MAT,20,28,5
N-NSM,Noun,3,MAT,20,28,8
T-GSM,Article,3,MAT,20,28,11
N-GSM,Noun,3,MAT,20,28,14
PRT-N,Particle,1,MAT,20,28,17
V-2AAI-3S,Verb,6,MAT,20,28,20
V-APN,Verb,3,MAT,20,28,23
CONJ,Conjunction,0,MAT,20,28,26
V-AAN,Verb,3,MAT,20,28,29
CONJ,Conjunction,0,MAT,20,28,32
V-2AAN,Verb,4,MAT,20,28,35
T-ASF,Article,3,MAT,20,28,38
N-ASF,Noun,3,MAT,20,28,41
P-GSM,Personal Pronoun,3,MAT,20,28,44
N-ASN,Noun,3,MAT,20,28,47
PREP,Preposition,0,MAT,20,28,50
A-GPM,Adjective,3,MAT,20,28,53
CONJ,Conjunction,0,MAT,20,29,2
V-PNP-GPM,Verb,6,MAT,20,29,5
P-GPM,Personal Pronoun,3,MAT,20,29,8
PREP,Preposition,0,MAT,20,29,11
N-PRI,Noun,3,MAT,20,29,14
V-AAI-3S,Verb,5,MAT,20,29,17
P-DSM,Personal Pronoun,3,MAT,20,29,20
N-NSM,Noun,3,MAT,20,29,23
A-NSM,Adjective,3,MAT,20,29,26
CONJ,Conjunction,0,MAT,20,30,2
V-2AMM-2S,Verb,6,MAT,20,30,5
A-NUI,Adjective,3,MAT,20,30,8
A-NPM,Adjective,3,MAT,20,30,11
V-PNP-NPM,Verb,6,MAT,20,30,14
PREP,Preposition,0,MAT,20,30,17
T-ASF,Article,3,MAT,20,30,20
N-ASF,Noun,3,MAT,20,30,23
V-AAP-NPM,Verb,6,MAT,20,30,26
CONJ,Conjunction,0,MAT,20,30,29
N-NSM,Noun,3,MAT,20,30,32
V-PAI-3S,Verb,5,MAT,20,30,35
V-AAI-3P,Verb,5,MAT,20,30,38
V-PAP-NPM,Verb,6,MAT,20,30,41
V-AAM-2S,Verb,5,MAT,20,30,44
P-1AP,Personal Pronoun,3,MAT,20,30,47
N-VSM,Noun,3,MAT,20,30,50
N-NSM,Noun,3,MAT,20,30,53
N-PRI,Noun,3,MAT,20,30,56
T-NSM,Article,3,MAT,20,31,2
CONJ,Conjunction,0,MAT,20,31,5
N-NSM,Noun,3,MAT,20,31,8
V-AAI-3S,Verb,5,MAT,20,31,11
P-DPM,Personal Pronoun,3,MAT,20,31,14
CONJ,Conjunction,0,MAT,20,31,17
V-AAS-3P,Verb,5,MAT,20,31,20
T-NPM,Article,3,MAT,20,31,23
CONJ,Conjunction,0,MAT,20,31,26
ADV-C,Adverb,1,MAT,20,31,29
V-IAI-3P,Verb,5,MAT,20,31,32
V-PAP-NPM,Verb,6,MAT,20,31,35
V-AAM-2S,Verb,5,MAT,20,31,38
P-1AP,Personal Pronoun,3,MAT,20,31,41
N-VSM,Noun,3,MAT,20,31,44
N-NSM,Noun,3,MAT,20,31,47
N-PRI,Noun,3,MAT,20,31,50
CONJ,Conjunction,0,MAT,20,32,2
V-2AAP-NSM,Verb,7,MAT,20,32,5
T-NSM,Article,3,MAT,20,32,8
N-NSM,Noun,3,MAT,20,32,11
V-AAI-3S,Verb,5,MAT,20,32,14
P-APM,Personal Pronoun,3,MAT,20,32,17
CONJ,Conjunction,0,MAT,20,32,20
V-2AAI-3S,Verb,6,MAT,20,32,23
I-ASN,Interrogative Pronoun,3,MAT,20,32,26
V-PAI-2P,Verb,5,MAT,20,32,29
V-AAS-1S,Verb,5,MAT,20,32,32
P-2DP,Personal Pronoun,3,MAT,20,32,35
V-PAI-3P,Verb,5,MAT,20,33,2
P-DSM,Personal Pronoun,3,MAT,20,33,5
N-VSM,Noun,3,MAT,20,33,8
CONJ,Conjunction,0,MAT,20,33,11
V-APS-3P,Verb,5,MAT,20,33,14
P-1GP,Personal Pronoun,3,MAT,20,33,17
T-NPM,Article,3,MAT,20,33,20
N-NPM,Noun,3,MAT,20,33,23
V-AOP-NSM,Verb,6,MAT,20,34,2
CONJ,Conjunction,0,MAT,20,34,5
T-NSM,Article,3,MAT,20,34,8
N-NSM,Noun,3,MAT,20,34,11
V-ADI-3S,Verb,5,MAT,20,34,14
T-GPM,Article,3,MAT,20,34,17
N-GPM,Noun,3,MAT,20,34,20
P-GPM,Personal Pronoun,3,MAT,20,34,23
CONJ,Conjunction,0,MAT,20,34,26
ADV,Adverb,0,MAT,20,34,29
V-AAI-3P,Verb,5,MAT,20,34,32
P-GPM,Personal Pronoun,3,MAT,20,34,35
T-NPM,Article,3,MAT,20,34,38
N-NPM,Noun,3,MAT,20,34,41
CONJ,Conjunction,0,MAT,20,34,44
V-AAI-3P,Verb,5,MAT,20,34,47
P-DSM,Personal Pronoun,3,MAT,20,34,50
CONJ,Conjunction,0,MAT,21,1,2
ADV,Adverb,0,MAT,21,1,5
V-AAI-3P,Verb,5,MAT,21,1,8
PREP,Preposition,0,MAT,21,1,11
N-APN,Noun,3,MAT,21,1,14
CONJ,Conjunction,0,MAT,21,1,17
V-2AAI-3P,Verb,6,MAT,21,1,20
PREP,Preposition,0,MAT,21,1,23
N-PRI,Noun,3,MAT,21,1,26
PREP,Preposition,0,MAT,21,1,29
T-ASN,Article,3,MAT,21,1,32
N-ASN,Noun,3,MAT,21,1,35
T-GPF,Article,3,MAT,21,1,38
N-GPF,Noun,3,MAT,21,1,41
ADV,Adverb,0,MAT,21,1,44
T-NSM,Article,3,MAT,21,1,47
N-NSM,Noun,3,MAT,21,1,50
V-AAI-3S,Verb,5,MAT,21,1,53
A-NUI,Adjective,3,MAT,21,1,56
N-APM,Noun,3,MAT,21,1,59
V-PAP-NSM,Verb,6,MAT,21,2,2
P-DPM,Personal Pronoun,3,MAT,21,2,5
V-AOM-2P,Verb,5,MAT,21,2,8
PREP,Preposition,0,MAT,21,2,11
T-ASF,Article,3,MAT,21,2,14
N-ASF,Noun,3,MAT,21,2,17
T-ASF,Article,3,MAT,21,2,20
PREP,Preposition,0,MAT,21,2,23
P-2GP,Personal Pronoun,3,MAT,21,2,26
CONJ,Conjunction,0,MAT,21,2,29
ADV,Adverb,0,MAT,21,2,32
V-FAI-2P,Verb,5,MAT,21,2,35
N-ASF,Noun,3,MAT,21,2,38
V-RPP-ASF,Verb,6,MAT,21,2,41
CONJ,Conjunction,0,MAT,21,2,44
N-ASM,Noun,3,MAT,21,2,47
PREP,Preposition,0,MAT,21,2,50
P-GSF,Personal Pronoun,3,MAT,21,2,53
V-AAP-NPM,Verb,6,MAT,21,2,56
V-2AAM-2P,Verb,6,MAT,21,2,59
P-1DS,Personal Pronoun,3,MAT,21,2,62
CONJ,Conjunction,0,MAT,21,3,2
COND,Conditional Conjunction,0,MAT,21,3,5
X-NSM,Indefinite Pronoun,3,MAT,21,3,8
P-2DP,Personal Pronoun,3,MAT,21,3,11
V-2AAS-3S,Verb,6,MAT,21,3,14
X-ASN,Indefinite Pronoun,3,MAT,21,3,17
V-FAI-2P,Verb,5,MAT,21,3,20
CONJ,Conjunction,0,MAT,21,3,23
T-NSM,Article,3,MAT,21,3,26
N-NSM,Noun,3,MAT,21,3,29
P-GPM,Personal Pronoun,3,MAT,21,3,32
N-ASF,Noun,3,MAT,21,3,35
V-PAI-3S,Verb,5,MAT,21,3,38
ADV,Adverb,0,MAT,21,3,41
CONJ,Conjunction,0,MAT,21,3,44
V-PAI-3S,Verb,5,MAT,21,3,47
P-APM,Personal Pronoun,3,MAT,21,3,50
D-NSN,Demonstrative Pronoun,3,MAT,21,4,2
CONJ,Conjunction,0,MAT,21,4,5
A-NSN,Adjective,3,MAT,21,4,8
V-2RAI-3S,Verb,6,MAT,21,4,11
CONJ,Conjunction,0,MAT,21,4,14
V-APS-3S,Verb,5,MAT,21,4,17
T-NSN,Article,3,MAT,21,4,20
V-APP-NSN,Verb,6,MAT,21,4,23
PREP,Preposition,0,MAT,21,4,26
T-GSM,Article,3,MAT,21,4,29
N-GSM,Noun,3,MAT,21,4,32
V-PAP-GSM,Verb,6,MAT,21,4,35
V-2AAM-2P,Verb,6,MAT,21,5,2
T-DSF,Article,3,MAT,21,5,5
N-DSF,Noun,3,MAT,21,5,8
N-PRI,Noun,3,MAT,21,5,11
V-2AMM-2S,Verb,6,MAT,21,5,14
T-NSM,Article,3,MAT,21,5,17
N-NSM,Noun,3,MAT,21,5,20
P-2GS,Personal Pronoun,3,MAT,21,5,23
V-PNI-3S,Verb,5,MAT,21,5,26
P-2DS,Personal Pronoun,3,MAT,21,5,29
A-NSM,Adjective,3,MAT,21,5,32
CONJ,Conjunction,0,MAT,21,5,35
V-RAP-NSM,Verb,6,MAT,21,5,38
PREP,Preposition,0,MAT,21,5,41
N-ASF,Noun,3,MAT,21,5,44
CONJ,Conjunction,0,MAT,21,5,47
N-ASM,Noun,3,MAT,21,5,50
N-ASM,Noun,3,MAT,21,5,53
N-GSN,Noun,3,MAT,21,5,56
V-AOP-NPM,Verb,6,MAT,21,6,2
CONJ,Conjunction,0,MAT,21,6,5
T-NPM,Article,3,MAT,21,6,8
N-NPM,Noun,3,MAT,21,6,11
CONJ,Conjunction,0,MAT,21,6,14
V-AAP-NPM,Verb,6,MAT,21,6,17
ADV,Adverb,0,MAT,21,6,20
V-AAI-3S,Verb,5,MAT,21,6,23
P-DPM,Personal Pronoun,3,MAT,21,6,26
T-NSM,Article,3,MAT,21,6,29
N-NSM,Noun,3,MAT,21,6,32
V-2AAI-3P,Verb,6,MAT,21,7,2
T-ASF,Article,3,MAT,21,7,5
N-ASF,Noun,3,MAT,21,7,8
CONJ,Conjunction,0,MAT,21,7,11
T-ASM,Article,3,MAT,21,7,14
N-ASM,Noun,3,MAT,21,7,17
CONJ,Conjunction,0,MAT,21,7,20
V-AAI-3P,Verb,5,MAT,21,7,23
ADV,Adverb,0,MAT,21,7,26
P-GPM,Personal Pronoun,3,MAT,21,7,29
T-APN,Article,3,MAT,21,7,32
N-APN,Noun,3,MAT,21,7,35
P-GPM,Personal Pronoun,3,MAT,21,7,38
CONJ,Conjunction,0,MAT,21,7,41
V-AAI-3S,Verb,5,MAT,21,7,44
ADV,Adverb,0,MAT,21,7,47
P-GPN,Personal Pronoun,3,MAT,21,7,50
T-NSM,Article,3,MAT,21,8,2
CONJ,Conjunction,0,MAT,21,8,5
A-NSM-S,Adjective,4,MAT,21,8,8
N-NSM,Noun,3,MAT,21,8,11
V-AAI-3P,Verb,5,MAT,21,8,14
F-3GPM,Reflexive Pronoun,4,MAT,21,8,17
T-APN,Article,3,MAT,21,8,20
N-APN,Noun,3,MAT,21,8,23
PREP,Preposition,0,MAT,21,8,26
T-DSF,Article,3,MAT,21,8,29
N-DSF,Noun,3,MAT,21,8,32
A-NPM,Adjective,3,MAT,21,8,35
CONJ,Conjunction,0,MAT,21,8,38
V-IAI-3P,Verb,5,MAT,21,8,41
N-APM,Noun,3,MAT,21,8,44
PREP,Preposition,0,MAT,21,8,47
T-GPN,Article,3,MAT,21,8,50
N-GPN,Noun,3,MAT,21,8,53
CONJ,Conjunction,0,MAT,21,8,56
V-IAI-3P,Verb,5,MAT,21,8,59
PREP,Preposition,0,MAT,21,8,62
T-DSF,Article,3,MAT,21,8,65
N-DSF,Noun,3,MAT,21,8,68
T-NPM,Article,3,MAT,21,9,2
CONJ,Conjunction,0,MAT,21,9,5
N-NPM,Noun,3,MAT,21,9,8
T-NPM,Article,3,MAT,21,9,11
V-PAP-NPM,Verb,6,MAT,21,9,14
CONJ,Conjunction,0,MAT,21,9,17
T-NPM,Article,3,MAT,21,9,20
V-PAP-NPM,Verb,6,MAT,21,9,23
V-IAI-3P,Verb,5,MAT,21,9,26
V-PAP-NPM,Verb,6,MAT,21,9,29
HEB,Hebraism,0,MAT,21,9,32
T-DSM,Article,3,MAT,21,9,35
N-DSM,Noun,3,MAT,21,9,38
N-PRI,Noun,3,MAT,21,9,41
V-RPP-NSM,Verb,6,MAT,21,9,44
T-NSM,Article,3,MAT,21,9,47
V-PNP-NSM,Verb,6,MAT,21,9,50
